id file duration transcription
train-clean-100-446-123501-0008 train-clean-100/446/123501/446-123501-0008.flac 12530.0 "as the muscular exertion which carried me easily and safely upon earth played strange antics with me upon mars instead of progressing in a sane and dignified manner"
train-clean-100-446-123501-0010 train-clean-100/446/123501/446-123501-0010.flac 14890.0 "my muscles perfectly attuned and accustomed to the force of gravity on earth played the mischief with me in attempting for the first time to cope with the lesser gravitation and lower air pressure on mars"
train-clean-100-446-123501-0013 train-clean-100/446/123501/446-123501-0013.flac 16105.0 "and beneath this were several hundred large eggs perfectly round and snowy white the eggs were nearly uniform in size being about two and one half feet in diameter five or six had already hatched"
train-clean-100-446-123501-0025 train-clean-100/446/123501/446-123501-0025.flac 3175.0 "was fully fifteen feet in height"
train-clean-100-446-123501-0028 train-clean-100/446/123501/446-123501-0028.flac 16010.000000000002 "how can earthly words describe it it towered ten feet at the shoulder had four legs on either side a broad flat tail larger at the tip than at the root and which it held"
train-clean-100-446-123501-0050 train-clean-100/446/123501/446-123501-0050.flac 12805.0 "and came around the end of the incubator toward me entirely unarmed and as naked as i except for the ornaments strapped upon his head limbs and breast"
train-clean-100-446-123501-0052 train-clean-100/446/123501/446-123501-0052.flac 14365.0 "he then stopped as though waiting for my reply pricking up his antennae like ears and cocking his strange looking eyes still further toward me as the silence became painful"
train-clean-100-446-123502-0002 train-clean-100/446/123502/446-123502-0002.flac 14005.0 "an enormous city toward this we galloped entering it by what appeared to be a ruined roadway leading out from the city but only to the edge of the table land where it ended abruptly in a flight of broad steps"
train-clean-100-446-123502-0003 train-clean-100/446/123502/446-123502-0003.flac 13035.0 "upon closer observation i saw as we passed them that the buildings were deserted and while not greatly decayed had the appearance of not having been tenanted for years possibly for ages"
train-clean-100-446-123502-0007 train-clean-100/446/123502/446-123502-0007.flac 12770.0 "the adult females ranged in height from ten to twelve feet the children were light in color even lighter than the women and all looked precisely alike to me except that some were taller"
train-clean-100-446-123502-0023 train-clean-100/446/123502/446-123502-0023.flac 13540.0 "and at a sign from the leader i had been lowered to the ground again locking his arm in mine we had proceeded into the audience chamber there were few formalities observed in approaching the martian chieftain"
train-clean-100-446-123502-0032 train-clean-100/446/123502/446-123502-0032.flac 16300.0 "the principal chieftain then evidently signified a desire to see me perform and motioning me to follow he started with tars tarkas for the open plaza now i had made no attempt to walk since my first signal failure"
train-clean-100-446-123502-0040 train-clean-100/446/123502/446-123502-0040.flac 15480.0 "without falling i then returned by easy jumps of twenty five or thirty feet to the little group of warriors my exhibition had been witnessed by several hundred lesser martians and they immediately broke into demands for a repetition"
train-clean-100-446-123502-0047 train-clean-100/446/123502/446-123502-0047.flac 4150.0 "and was beautifully decorated with mural paintings and mosaics"
train-clean-100-4481-17498-0005 train-clean-100/4481/17498/4481-17498-0005.flac 14545.0 "many who have travelled somewhat outside the beaten tracks in sicily will frankly vouch for this statement italy is doing its best to suppress the mafia and to eliminate brigandage from the beautiful islands it controls but so few of the inhabitants are italians"
train-clean-100-4481-17498-0007 train-clean-100/4481/17498/4481-17498-0007.flac 16260.000000000002 "they are as safe in sicily as they are at home aunt jane's nieces are shown to be as frankly adventurous as the average clear headed american girl but their experiences amid the environments of an ancient and still primitive civilization are in no wise extraordinary"
train-clean-100-4481-17498-0009 train-clean-100/4481/17498/4481-17498-0009.flac 15370.0 "was seated at the piano softly playing the one piece the music teacher had succeeded in drilling into her flighty head by virtue of much patience and perseverance in a thick cushioned morris chair reclined the motionless form of uncle john"
train-clean-100-4481-17498-0017 train-clean-100/4481/17498/4481-17498-0017.flac 14330.0 "an such beaut chiful thoughts observed the major testily for he resented the interruption of his sunday afternoon treat you thought em aloud sir and the sound of it was a bad imithation of a bullfrog in a marsh"
train-clean-100-4481-17498-0018 train-clean-100/4481/17498/4481-17498-0018.flac 16385.0 "you'll have to give up eating the salad sir bah don't i know asked uncle john indignantly well if your knowledge is better than our hearing i suppose you do retorted the major but to an ignorant individual like meself"
train-clean-100-4481-17498-0028 train-clean-100/4481/17498/4481-17498-0028.flac 13200.0 "was no longer in evidence when he found that john merrick was a multi millionaire with a strongly defined habit of doing good to others and striving in obscure and unconventional ways to make everybody around him happy"
train-clean-100-4481-17498-0029 train-clean-100/4481/17498/4481-17498-0029.flac 15720.0 "his affection for the little man increased mightily but his respectful attitude promptly changed and a chance to reprove or discomfit his absurdly rich brother in law was one of his most satisfactory diversions uncle john appreciated this"
train-clean-100-4481-17498-0030 train-clean-100/4481/17498/4481-17498-0030.flac 12575.0 "and holding the dignified major in loving regard was glad to cross swords with him now and then to add variety to their pleasant relations it's this way major doyle he now remarked coolly"
train-clean-100-4481-17498-0031 train-clean-100/4481/17498/4481-17498-0031.flac 15925.0 "you've no worry at all why we've just made you a quarter of a million in c h and d's the we is explained by stating that the major held an important position in the great banking house a position mister merrick had secured for him some months previously"
train-clean-100-4481-17498-0040 train-clean-100/4481/17498/4481-17498-0040.flac 15170.0 "here you've been telling me how europe is an education and a delight and in the next breath you deliberately deprive your little daughter whom you pretend to love of the advantages she might gain by a trip abroad and why just because you want her yourself"
train-clean-100-4481-17498-0046 train-clean-100/4481/17498/4481-17498-0046.flac 11705.0 "it's the way of life mavourneen unless a couple happens to be siamese twins they're bound to get separated in the course of events more or less if not frequently i won't go daddy"
train-clean-100-4481-17499-0028 train-clean-100/4481/17499/4481-17499-0028.flac 14025.0 "patsy reminded him that instead of going down town he must personally notify louise merrick of the proposed trip so he took a cross town line and arrived at the merrick's home at nine o'clock missus merrick was in a morning wrapper"
train-clean-100-4481-17499-0034 train-clean-100/4481/17499/4481-17499-0034.flac 14635.0 "and could make no better reply than to stare blankly at her brother in law we sail tuesday continued uncle john and you must have my niece ready in time and deliver her on board the princess irene at hoboken at nine o'clock sharp"
train-clean-100-4481-17499-0044 train-clean-100/4481/17499/4481-17499-0044.flac 15135.0 "why you don't dare say your soul's your own when louise is awake that chaperone business is all humbuggery unless an old uncle like me can be a chaperone anyhow i'm the only one that's going to be appointed i won't wait for louise to wake up"
train-clean-100-458-126290-0002 train-clean-100/458/126290/458-126290-0002.flac 2155.0 "so the pot was placed in safety"
train-clean-100-458-126290-0004 train-clean-100/458/126290/458-126290-0004.flac 15265.0 "and you look after the house by yourself yes yes answered the mouse by all means go and if you get anything very good to eat think of me i should like a drop of sweet red christening wine myself all this however was untrue"
train-clean-100-458-126290-0012 train-clean-100/458/126290/458-126290-0012.flac 16265.0 "only it has white paws but with that exception it has not a single white hair on its whole body this only happens once every few years you will let me go won't you top off half done answered the mouse they are such odd names they make me very thoughtful"
train-clean-100-458-126290-0015 train-clean-100/458/126290/458-126290-0015.flac 14670.0 "that is the most suspicious name of all i have never seen it in print all gone what can that mean and she shook her head curled herself up and lay down to sleep from this time forth no one invited the cat to be godmother"
train-clean-100-458-126290-0017 train-clean-100/458/126290/458-126290-0017.flac 16020.0 "you will enjoy it as much as you would enjoy sticking that dainty tongue of yours out of the window they set out on their way but when they arrived the pot of fat certainly was still in its place but it was empty alas said the mouse now i see what has happened now it comes to light"
train-clean-100-458-126294-0004 train-clean-100/458/126294/458-126294-0004.flac 14145.0 "and did not go once only but many times out to the spring lina saw this and said listen old sanna why are you fetching so much water if you will never repeat it to anyone i will tell you why so lina said no"
train-clean-100-458-126294-0006 train-clean-100/458/126294/458-126294-0006.flac 14400.0 "and when he was gone the children were still in bed then lina said to fundevogel if you will never leave me i too will never leave you fundevogel said neither now nor ever will i leave you then said lina"
train-clean-100-458-126294-0008 train-clean-100/458/126294/458-126294-0008.flac 14325.0 "throw you into it and boil you but we will get up quickly dress ourselves and go away together the two children therefore got up dressed themselves quickly and went away when the water in the kettle was boiling"
train-clean-100-458-126294-0018 train-clean-100/458/126294/458-126294-0018.flac 15475.0 "and the cook waddling after them then said lina fundevogel never leave me and i will never leave you then said fundevogel neither now nor ever said lina be a fishpond and i will be the duck upon it"
train-clean-100-458-126305-0007 train-clean-100/458/126305/458-126305-0007.flac 14275.0 "oh but i must have my beast back again then they went back to the meadow together but someone had stolen the calf and it was gone the cow herd said it must have run away the peasant however said don't tell me that"
train-clean-100-458-126305-0012 train-clean-100/458/126305/458-126305-0012.flac 15270.0 "in the meantime came the parson the miller's wife received him well and said my husband is out so we will have a feast the peasant listened and when he heard them talk about feasting he was vexed that he had been forced to make shift with a slice of bread and cheese"
train-clean-100-458-126305-0015 train-clean-100/458/126305/458-126305-0015.flac 13900.0 "there is such a storm it looks as if the world were coming to an end the miller saw the peasant lying on the straw and asked what is that fellow doing there ah said the wife the poor knave came in the storm and rain and begged for shelter"
train-clean-100-458-126305-0028 train-clean-100/458/126305/458-126305-0028.flac 14855.0 "and when the others came he did not give them so much and said what can i do with all these skins then the peasants were vexed that the small peasant should have thus outwitted them wanted to take vengeance on him and accused him of this treachery before the mayor"
train-clean-100-458-126305-0033 train-clean-100/458/126305/458-126305-0033.flac 5305.0 "myself in the barrel but i will not do it the shepherd said"
train-clean-100-4640-19187-0005 train-clean-100/4640/19187/4640-19187-0005.flac 13850.0 "which allowed the insurgents to breathe more freely they had found means of taking refuge in some neighboring house the greater part of the wounded were able and wished to fight still"
train-clean-100-4640-19187-0007 train-clean-100/4640/19187/4640-19187-0007.flac 9985.0 "in the interior of this hall barely lighted by a candle at one end the mortuary table being behind the post like a horizontal bar"
train-clean-100-4640-19187-0021 train-clean-100/4640/19187/4640-19187-0021.flac 15170.0 "the remorse for having struck a man surpasses the joy of having served the human race and such are the windings of the exchange of speech that a moment later by a transition brought about through jean prouvaire's verses"
train-clean-100-4640-19187-0030 train-clean-100/4640/19187/4640-19187-0030.flac 14595.0 "than as to their cause moreover succor was evidently on the way to them they reckoned on it with that facility of triumphant prophecy which is one of the sources of strength in the french combatant"
train-clean-100-4640-19187-0041 train-clean-100/4640/19187/4640-19187-0041.flac 3915.0 "let us get ourselves killed here to the very last man"
train-clean-100-4640-19188-0009 train-clean-100/4640/19188/4640-19188-0009.flac 13920.0 "on the fifth floor and on the pane the quivering shadow of the head of an old woman who had the air of having spent the night in watching perhaps she is the mother of some one of you"
train-clean-100-4640-19188-0016 train-clean-100/4640/19188/4640-19188-0016.flac 13720.0 "we prevent their occupying themselves with politics will you prevent them from going to the dead house this evening and recognizing your bodies let us see those who have families must be tractable"
train-clean-100-4640-19189-0001 train-clean-100/4640/19189/4640-19189-0001.flac 16685.0 "still his mind in the society of the friends of the a b c had ended by undergoing a certain polarization from combeferre's ideas for some time past he had been gradually emerging from the narrow form of dogma"
train-clean-100-4640-19189-0002 train-clean-100/4640/19189/4640-19189-0002.flac 10430.0 "and had allowed himself to incline to the broadening influence of progress and he had come to accept as a definitive and magnificent evolution"
train-clean-100-4640-19189-0004 train-clean-100/4640/19189/4640-19189-0004.flac 4845.0 "they were like the mane of a startled lion in the flaming of an halo"
train-clean-100-4640-19189-0009 train-clean-100/4640/19189/4640-19189-0009.flac 12540.0 "on the day when this promethean task shall be accomplished and when man shall have definitely harnessed to his will the triple chimaera of antiquity the hydra the dragon and the griffin"
train-clean-100-4640-19189-0019 train-clean-100/4640/19189/4640-19189-0019.flac 15060.0 "a society of great blades of grass and tiny oaks a proximity of jealousies which render each other null and void legally speaking it is all aptitudes possessed of the same opportunity"
train-clean-100-4640-19189-0042 train-clean-100/4640/19189/4640-19189-0042.flac 11270.0 "javert replied when are you going to kill me wait we need all our cartridges just at present then give me a drink said javert"
train-clean-100-4640-19189-0043 train-clean-100/4640/19189/4640-19189-0043.flac 12345.0 "they added to the system of ligatures which rendered every attempt at escape impossible that sort of bond which is called in prisons a martingale which starting at the neck"
train-clean-100-4680-16026-0001 train-clean-100/4680/16026/4680-16026-0001.flac 15315.0 "which she had not yet done up to that time she had contented herself with watching him on his passage along the boulevard without ever seeking to encounter him it was only on the evening before that she had attempted to address him"
train-clean-100-4680-16026-0005 train-clean-100/4680/16026/4680-16026-0005.flac 7070.0 "she remained thus for more than an hour without stirring and without breathing a prey to her thoughts"
train-clean-100-4680-16026-0007 train-clean-100/4680/16026/4680-16026-0007.flac 12040.0 "as he skirted the garden railings and reached the angle which it made with the wall heard a dull and threatening voice saying i'm no longer surprised that he comes here every evening"
train-clean-100-4680-16026-0012 train-clean-100/4680/16026/4680-16026-0012.flac 15965.0 "the man underwent that shock which the unexpected always brings he bristled up in hideous wise nothing is so formidable to behold as ferocious beasts who are uneasy their terrified air evokes terror"
train-clean-100-4680-16026-0013 train-clean-100/4680/16026/4680-16026-0013.flac 15940.0 "brujon and montparnasse had noiselessly drawn near without precipitation without uttering a word with the sinister slowness peculiar to these men of the night some indescribable but hideous tools were visible in their hands"
train-clean-100-4680-16026-0014 train-clean-100/4680/16026/4680-16026-0014.flac 6755.0 "which prowlers call fanchons ah see here what are you about there"
train-clean-100-4680-16026-0035 train-clean-100/4680/16026/4680-16026-0035.flac 10835.0 "it's a shame to miss this anyway two women an old fellow who lodges in the back yard and curtains that ain't so bad at the windows the old cove must be a jew"
train-clean-100-4680-16041-0001 train-clean-100/4680/16041/4680-16041-0001.flac 13990.0 "mad with grief no longer conscious of anything fixed or solid in his brain incapable of accepting anything thenceforth of fate after those two months passed in the intoxication of youth and love"
train-clean-100-4680-16041-0008 train-clean-100/4680/16041/4680-16041-0008.flac 13400.0 "there were hardly any black coats or round hats now but smock frocks blouses caps and bristling and cadaverous heads this multitude undulated confusedly in the nocturnal gloom"
train-clean-100-4680-16041-0009 train-clean-100/4680/16041/4680-16041-0009.flac 15549.937999999998 "its whisperings had the hoarse accent of a vibration although not one of them was walking a dull trampling was audible in the mire beyond this dense portion of the throng in the rue du roule in the rue des prouvaires"
train-clean-100-4680-16041-0033 train-clean-100/4680/16041/4680-16041-0033.flac 15430.0 "but it was certain and inevitable in this place which had been marked out for the struggle the government and the insurrection the national guard and popular societies the bourgeois and the uprising groping their way"
train-clean-100-4680-16041-0035 train-clean-100/4680/16041/4680-16041-0035.flac 15440.0 "for the one party to advance meant death and no one dreamed of retreating for the other to remain meant death and no one dreamed of flight it was indispensable that all should be ended on the following day"
train-clean-100-4680-16042-0021 train-clean-100/4680/16042/4680-16042-0021.flac 13975.0 "civil war what does that mean is there a foreign war is not all war between men war between brothers war is qualified only by its object there is no such thing as foreign or civil war"
train-clean-100-4680-16042-0036 train-clean-100/4680/16042/4680-16042-0036.flac 14025.0 "there is no one who has not noticed it in his own case the soul and therein lies the marvel of its unity complicated with ubiquity has a strange aptitude for reasoning almost coldly in the most violent extremities"
train-clean-100-4788-294466-0003 train-clean-100/4788/294466/4788-294466-0003.flac 14855.0 "hurry along home to your milking jerry and dick don't you bother to come with us now that you're working on the newcomb ranch you ought to be there it's only a few miles up over this sunshiny road to gleeson we aren't the least bit afraid to ride home alone are we"
train-clean-100-4788-294466-0006 train-clean-100/4788/294466/4788-294466-0006.flac 14340.0 "they're nice boys aren't they mary said i've always wished i had a brother and i do believe jerry is going to be just like one aloud dora replied i have noticed that sometimes he calls you little sister to herself she thought"
train-clean-100-4788-294466-0010 train-clean-100/4788/294466/4788-294466-0010.flac 15660.0 "and jerry's mother taught a little desert school over near the newcomb ranch she didn't teach long though for that very first vacation she married jerry's cowboy father after that mother and missus newcomb were good friends naturally being brides and neighbors"
train-clean-100-4788-294466-0018 train-clean-100/4788/294466/4788-294466-0018.flac 14460.0 "in the long ago days when the town had been teeming with life picturesque looking miners and ranchers had sat there tilted back smoking pipes and swapping yarns today the chairs were empty an old man shriveled"
train-clean-100-4788-294466-0023 train-clean-100/4788/294466/4788-294466-0023.flac 12430.0 "pale fellar wi specs on is her son ain't he yes mister harvey dick is missus farley's son mary took time in a friendly way to satisfy the old man's curiosity"
train-clean-100-4788-294466-0025 train-clean-100/4788/294466/4788-294466-0025.flac 15870.0 "bustin broncs mary smiled in appreciation of the old man's joke no jerry won't expect dick to do that right at first he's official fence mender just at present dora defended the absent boy mister harvey"
train-clean-100-4788-91208-0000 train-clean-100/4788/91208/4788-91208-0000.flac 16170.000000000002 "it looks big and important and it makes a great noise even people a long way up in the scale of civilization are in the habit of taking these attributes perhaps not as the essential ones of leadership but at all events as those by which a leader may be recognized"
train-clean-100-4788-91208-0011 train-clean-100/4788/91208/4788-91208-0011.flac 15030.0 "it could of course be fashioned according to the particular conclusion it was called in to prove thus an artificial ignorance as locke calls it was produced which had the effect of sanctifying prejudice by recognizing so called necessities of thought"
train-clean-100-4788-91208-0014 train-clean-100/4788/91208/4788-91208-0014.flac 12475.0 "but are now dead we are entitled to conclude that all human beings are mortal we might surely without any logical inconsequence have concluded at once from those instances that the duke of wellington is mortal"
train-clean-100-4788-91208-0020 train-clean-100/4788/91208/4788-91208-0020.flac 13570.0 "are for the most part devoted to fortifying this position and demolishing beliefs inconsistent with it as a systematic psychologist mister mill has not done so much as either professor bain or mister herbert spencer"
train-clean-100-4788-91208-0021 train-clean-100/4788/91208/4788-91208-0021.flac 14245.0 "the perfection of his method its application and the uprooting of prejudices which stood in its way this was the task to which mister mill applied himself with an ability and success rarely matched and never surpassed"
train-clean-100-4788-94904-0003 train-clean-100/4788/94904/4788-94904-0003.flac 15810.0 "that they should be willing and able to fulfill the duties and discharge the functions which it imposes on them the willingness of the people to accept representative government only becomes a practical question when an enlightened ruler or a foreign nation or nations"
train-clean-100-4788-94904-0012 train-clean-100/4788/94904/4788-94904-0012.flac 13870.0 "and is sure to be well supported in doing so representative institutions necessarily depend for permanence upon the readiness of the people to fight for them in case of their being endangered if too little valued for this"
train-clean-100-4788-94904-0031 train-clean-100/4788/94904/4788-94904-0031.flac 14935.0 "and ready submission to tyranny if a people thus prostrated by character and circumstances could obtain representative institutions they would inevitably choose their tyrants as their representatives and the yoke would be made heavier on them by the contrivance which"
train-clean-100-481-123719-0005 train-clean-100/481/123719/481-123719-0005.flac 9360.0 "though indeed even now i am to some extent satisfied with them dreams were particularly sweet and vivid after a spell of dissipation"
train-clean-100-481-123719-0015 train-clean-100/481/123719/481-123719-0015.flac 2320.0 "and have endured all the filthiness of it"
train-clean-100-481-123719-0024 train-clean-100/481/123719/481-123719-0024.flac 4150.0 "and yet you are right it really is vulgar and contemptible"
train-clean-100-481-123719-0028 train-clean-100/481/123719/481-123719-0028.flac 15030.0 "that it became essential at once to embrace my fellows and all mankind and for that purpose i needed at least one human being actually existing i had to call on anton antonitch however on tuesday"
train-clean-100-481-123719-0029 train-clean-100/481/123719/481-123719-0029.flac 15705.0 "his at home day so i had always to time my passionate desire to embrace humanity so that it might fall on a tuesday this anton antonitch lived on the fourth storey in a house in five corners in four low pitched rooms"
train-clean-100-481-123720-0001 train-clean-100/481/123720/481-123720-0001.flac 13795.0 "i knew of course that they must despise me now for my lack of success in the service and for my having let myself sink so low going about badly dressed and so on which seemed to them a sign of my incapacity and insignificance"
train-clean-100-481-123720-0015 train-clean-100/481/123720/481-123720-0015.flac 14025.0 "but simply because they were applauding such an insect i got the better of him on that occasion but though zverkov was stupid he was lively and impudent and so laughed it off and in such a way that my victory was not really complete"
train-clean-100-481-123720-0019 train-clean-100/481/123720/481-123720-0019.flac 13775.0 "by then he was wearing shoulder straps he was twisting and twirling about ingratiating himself with the daughters of an ancient general in three years he had gone off considerably though he was still rather handsome and adroit"
train-clean-100-481-123720-0026 train-clean-100/481/123720/481-123720-0026.flac 11865.0 "we ought to be able to get a good dinner zverkov of course won't pay of course not since we are inviting him simonov decided can you imagine ferfitchkin interrupted hotly and conceitedly"
train-clean-100-481-123720-0037 train-clean-100/481/123720/481-123720-0037.flac 9200.0 "trudolyubov barely nodded simonov with whom i was left tete a tete was in a state of vexation and perplexity and looked at me queerly"
train-clean-100-481-123720-0056 train-clean-100/481/123720/481-123720-0056.flac 13165.0 "it was not wounded vanity that drove me to it and for god's sake do not thrust upon me your hackneyed remarks repeated to nausea that i was only a dreamer while they even then had an understanding of life"
train-clean-100-481-123720-0062 train-clean-100/481/123720/481-123720-0062.flac 15605.0 "but were morally impressed especially as the teachers began to notice me on those grounds the mockery ceased but the hostility remained and cold and strained relations became permanent between us in the end i could not put up with it"
train-clean-100-481-123720-0071 train-clean-100/481/123720/481-123720-0071.flac 5800.0 "i stole the brushes to clean them from the passage being careful he should not detect it for fear of his contempt"
train-clean-100-481-123720-0083 train-clean-100/481/123720/481-123720-0083.flac 3015.0 "oh how i prayed for the day to pass quickly"
train-clean-100-4813-248638-0009 train-clean-100/4813/248638/4813-248638-0009.flac 13350.0 "and applied to both bay and colony although its indian name has been taken from this lovely range the loveliness remains all the surrounding country shimmers under the mysterious bloom of these heights"
train-clean-100-4813-248638-0012 train-clean-100/4813/248638/4813-248638-0012.flac 9160.0 "ruskin declares somewhere with his quaint and characteristic mixture of positiveness and idealism that inhabitants of granite countries"
train-clean-100-4813-248638-0013 train-clean-100/4813/248638/4813-248638-0013.flac 7285.0 "that clearly distinguishes them from the inhabitants of less pure districts perhaps he was right for surely here"
train-clean-100-4813-248638-0023 train-clean-100/4813/248638/4813-248638-0023.flac 15585.0 "when the fourth liberty loan of two million nine hundred fifty five thousand two hundred fifty dollars was subscribed from a population of nine thousand all the various vicissitudes of peace and war have been sustained on the high level"
train-clean-100-4813-248638-0031 train-clean-100/4813/248638/4813-248638-0031.flac 10825.0 "erected in eighteen eighty four by the late a lawrence rotch of milton who bequeathed funds for its maintenance it is now connected with harvard university"
train-clean-100-4813-248638-0035 train-clean-100/4813/248638/4813-248638-0035.flac 11340.0 "and far beyond the hills of andover and georgetown a little to the east boston with its gilded dome then the harbor with its islands headlands and fortifications"
train-clean-100-4813-248638-0041 train-clean-100/4813/248638/4813-248638-0041.flac 15335.0 "of the uncanoonuc mountains fifty nine miles away this then is the great blue hill of milton those who are familiar with the state of massachusetts and new england can stand here and pick out a hundred distinguishing landmarks"
train-clean-100-4813-248638-0049 train-clean-100/4813/248638/4813-248638-0049.flac 14165.0 "all ground is historic ground in milton that rollicking group of schoolboys yonder belongs to an academy which handsome and flourishing as it is to day was founded as long ago as seventeen eighty seven"
train-clean-100-4813-248641-0009 train-clean-100/4813/248641/4813-248641-0009.flac 12890.0 "in the year sixteen eighty one it is merely the new meeting house of the little hamlet of hingham the people are very proud of their new building the timbers have been hewn with the broad axe out of solid white pine"
train-clean-100-4813-248641-0016 train-clean-100/4813/248641/4813-248641-0016.flac 11470.0 "sometimes man and woman and a child or two on horseback no matter how wild the storm how swollen the streams how deep the whirling snow they all come to church"
train-clean-100-4813-248641-0017 train-clean-100/4813/248641/4813-248641-0017.flac 13905.0 "the congregation either waits for the minister and his wife outside the door or stands until he has entered the pulpit once inside they are seated with the most meticulous exactness according to rank age sex and wealth"
train-clean-100-4813-248641-0020 train-clean-100/4813/248641/4813-248641-0020.flac 14640.0 "the old ship was not heated until eighteen twenty two the only relief from the chill and stiffness comes during the prayer when the congregation stands kneeling of course would savor too strongly of idolatry and the church of rome"
train-clean-100-4813-248641-0044 train-clean-100/4813/248641/4813-248641-0044.flac 13160.0 "that john albion andrew who proved himself so truly one of our great men during the civil war courted eliza jones hersey and here that the happy years of their early married life were spent"
train-clean-100-4813-248641-0045 train-clean-100/4813/248641/4813-248641-0045.flac 12410.0 "later another governor john d long was for many years a mighty figure in the town with its ancient churches and institutions its pensive graveyards and lovely elms"
train-clean-100-4830-25898-0011 train-clean-100/4830/25898/4830-25898-0011.flac 14865.0 "what a nice time speckle did have to be sure for the grasshoppers were lively and fat and aunt was in an unusually amiable mood never run away from anything but face danger and conquer it"
train-clean-100-4830-25898-0013 train-clean-100/4830/25898/4830-25898-0013.flac 14795.0 "the words had hardly left her beak when a shadow above made her look up give one loud croak of alarm and then scuttle away as fast as legs and wings could carry her little speckle remembering the advice"
train-clean-100-4830-25898-0023 train-clean-100/4830/25898/4830-25898-0023.flac 12470.0 "for poor strut he leaned so far forward in his frantic effort to get a big crow out that he toppled over and fell bump on the hard barn floor killing himself instantly"
train-clean-100-4830-25898-0053 train-clean-100/4830/25898/4830-25898-0053.flac 9335.0 "and colder and colder became poor blot's little feet as she waded through the drifts the firelight was shining out into the gloom"
train-clean-100-4830-25904-0004 train-clean-100/4830/25904/4830-25904-0004.flac 15690.0 "and put down his immense head with a sullen snort as if he'd have tossed me with great satisfaction i did not blame him for the poor fellow was homesick doubtless for his own wide prairies and the free life he had lost"
train-clean-100-4830-25904-0006 train-clean-100/4830/25904/4830-25904-0006.flac 6150.0 "they had just had their bath and stood arranging their feathers with their great bills"
train-clean-100-4830-25904-0017 train-clean-100/4830/25904/4830-25904-0017.flac 6465.0 "for they tumbled one over the other shook the cages and tried to reach the bystanders"
train-clean-100-4830-25904-0027 train-clean-100/4830/25904/4830-25904-0027.flac 14920.0 "he was a cross old party and sat huddled up in the straw scowling at every one like an ill tempered old bachelor half a dozen little ones teased him capitally by dropping bits of bread"
train-clean-100-4830-25904-0030 train-clean-100/4830/25904/4830-25904-0030.flac 15720.0 "bounce on to the straw at first he'd sit and stare about him as if much amazed to find himself there then he'd scratch his little round head and begin to scold violently which seemed to delight the other monkeys"
train-clean-100-4830-25904-0031 train-clean-100/4830/25904/4830-25904-0031.flac 13795.0 "and finally he'd examine his poor little tail and appear to understand the misfortune which had befallen him the funny expression of his face was irresistible and i enjoyed seeing him very much"
train-clean-100-4830-25904-0033 train-clean-100/4830/25904/4830-25904-0033.flac 15300.0 "since i had a tame green one who lived under the door step and would come out and play with me on sunny days these snakes i found very interesting only they got under their blankets and wouldn't come out and i wasn't allowed to poke them"
train-clean-100-4830-25904-0034 train-clean-100/4830/25904/4830-25904-0034.flac 15735.0 "and blinked at me through the glass looking quite as dangerous as he was there were big and little snakes black brown and speckled lively and lazy pretty and plain ones but i liked the great boa"
train-clean-100-4830-25904-0035 train-clean-100/4830/25904/4830-25904-0035.flac 15170.0 "best when i came to his cage i didn't see anything but the branch of a tree such as i had seen in other cages for the snakes to wind up and down where is he i wonder i hope he hasn't got"
train-clean-100-4830-25904-0040 train-clean-100/4830/25904/4830-25904-0040.flac 14775.0 "and then knotted his rough grayish body into a great loop with the fiery eyed head in the middle he was not one of the largest kind but i was quite satisfied and left him to his dinner of rabbits"
train-clean-100-4853-27670-0000 train-clean-100/4853/27670/4853-27670-0000.flac 13605.0 "i lay for a long while insensible and that i should have recovered my mind instead of dying in that swoon i must ever account as the greatest wonder of a life that has not been wanting in the marvellous"
train-clean-100-4853-27670-0004 train-clean-100/4853/27670/4853-27670-0004.flac 14435.0 "there was less spite in its wash less fury in its blow the multitudinous roaring of the heaving blackness had sobered into a hard and sullen growling a sound as of thunder among mountains heard in a valley"
train-clean-100-4853-27670-0007 train-clean-100/4853/27670/4853-27670-0007.flac 15515.0 "finding that i had the use of my voice i holloaed as loudly as i could but no human note responded three or four times i shouted giving some of the people their names but in vain father of mercy i thought"
train-clean-100-4853-27670-0010 train-clean-100/4853/27670/4853-27670-0010.flac 14905.0 "it was dreadful i say to be thus placed and to feel that i was in the heart of the rudest most desolate space of sea in the world into which the commerce of the earth dispatched but few ships all the year round"
train-clean-100-4853-27670-0026 train-clean-100/4853/27670/4853-27670-0026.flac 12410.0 "and as if that had not sufficed to slay him the fall of the masts had in some wonderful manner whipped a rope several times round his body binding his arms and encircling his throat so tightly"
train-clean-100-4853-27670-0028 train-clean-100/4853/27670/4853-27670-0028.flac 16250.0 "for they lay under a whole body of shrouds complicated by a mass of other gear against which leaned a portion of the caboose i viewed them long enough to satisfy my mind that they were dead and then with a heart of lead turned away"
train-clean-100-4853-27671-0005 train-clean-100/4853/27671/4853-27671-0005.flac 15505.0 "had floated the jolly boat out of the long boat and swept it bottom up to the gangway where it lay as though god's mercy designed it should be preserved for my use for not long after it had been floated out the brig struck the berg the masts fell"
train-clean-100-4853-27671-0012 train-clean-100/4853/27671/4853-27671-0012.flac 11515.0 "the heavy sluggish sodden movement of the hull advised me to make haste she was now barely lifting to the swell that came brimming in broad liquid blue brows to her stem"
